Brand_Id,P_Id,Name,Price,Colour,Brand_Name,Ratingcount,Avg_Rating,Description,Occasion,Pattern,Print or Pattern Type,Fabric,Wash Care,Sustainable,Body or Garment Size,Closure,Length,Number of Pockets
750.0,11489530,Roadster Women Blue Washed Regular Fit Denim Shorts,1499.0,Blue,Roadster,337,4.5,blue washed mid rise denim shorts pockets button closureregular fit model height wearing size cotton elastane machine wash,Casual,Washed,Washed,Cotton,Machine Wash,NA,To-Fit Denotes Body Measurements in,Button,Above Knee,5
750.0,15202916,Roadster Women Mauve Solid High Neck Ribbed Top,1099.0,Mauve,Roadster,522,4.4,mauveribbed topsolidhigh neck short regular sleevesknittedthe model height wearing size polyester cotton lycra machine wash,Casual,Solid,Solid,Polyester,Machine Wash,Regular,To-Fit Denotes Body Measurements in,NA,Regular,NA
750.0,16835110,Roadster Women Blue Wide Leg High-Rise Light Fade Stretchable Jeans,2999.0,Blue,Roadster,5,4.6,medium shade light fade blue jeanswide leg high riseclean lookstretchable pocketslength regular cotton elastane machine washfit wide leg stretchable size worn model waist hips height,Casual,NA,NA,Cotton,Machine Wash,Regular,To-Fit Denotes Body Measurements in,Button and Zip,Regular,5
750.0,16835204,Roadster Women Grey Slim Flared High-Rise Heavy Fade Stretchable Jeans,2999.0,Grey,Roadster,0,0.0,light shade heavy fade grey jeans flared high rise clean look stretchable pocket length regular cotton elastane machine washfit slim flared stretchable model height wearing size,Casual,NA,NA,Cotton,Machine Wash,Regular,To-Fit Denotes Body Measurements in,Button and Zip,Regular,5
750.0,14332328,Roadster Women Lavender Printed Drop Shoulder Boxy Sweatshirt,1499.0,Lavender,Roadster,247,4.4,lavender printed boxy sweatshirt round neck long drop shoulder sleeves ribbed hem cotton polyester machine washthe model height wearing size,Casual,Printed,Geometric,Cotton,Machine Wash,Regular,To-Fit Denotes Body Measurements in,NA,Regular,NA
750.0,12279300,Roadster Women Blue Washed Cropped Denim Trucker Jacket,1599.0,Blue,Roadster,845,4.5,blue washed cropped denim trucker jacket spread collar pockets button closure long sleeves straight hem unlined mock pocketsmaterial cotton machine washthe model height wearing size,Casual,Solid,Washed,Cotton,Machine Wash,Regular,To-Fit Denotes Body Measurements in,Button,Crop,2
750.0,12278652,Roadster Women Navy Blue Bootcut Mid-Rise Clean Look Stretchable Jeans,2099.0,Navy Blue,Roadster,214,4.5,navy blue dark wash pocket mid rise jeans clean look fade button zip closure waistband belt loopsbootcut stretchable model height wearing size cotton elastane machine wash,Casual,NA,NA,Cotton,Machine Wash,Regular,To-Fit Denotes Body Measurements in,Button and Zip,Regular,5
750.0,13298978,The Roadster Lifestyle Co Women Off-White Solid Boxy Top,1199.0,Off White,Roadster,323,4.1,white solid woven boxy top mandarin collar short sleevesmaterial viscose rayon machine washloose fit model height wearing size,Casual,Solid,Solid,Viscose Rayon,Machine Wash,Regular,To-Fit Denotes Body Measurements in,NA,Regular,NA
750.0,11991442,Roadster Women Peach-Coloured Solid Oversized Hooded Sweatshirt,1299.0,Peach,Roadster,592,4.4,peach coloured solid oversized sweatshirt hood one pocket long drop shoulder sleeves straight elasticated hem brushed fleece liningthe model height wearing size smaterial cotton polyester machine wash,Casual,Solid,Solid,Cotton,Machine Wash,Regular,To-Fit Denotes Body Measurements in,NA,Regular,1
750.0,8803831,Roadster Women Navy Blue Skinny Fit Mid-Rise Clean Look Stretchable Cropped Jeans,1699.0,Navy Blue,Roadster,3406,3.8,navy blue medium wash pocket mid rise cropped jeans clean look light fade button zip closure waistband belt loops cotton elastane machine washskinny fit stretchable model height wearing size,Casual,NA,NA,Cotton,Machine Wash,NA,To-Fit Denotes Body Measurements in,Button and Zip,Cropped,5
750.0,2319515,Roadster Women Blue Skinny Fit Mid-Rise Clean Look Stretchable Cropped Jeans,1699.0,Blue,Roadster,1925,4.1,blue medium wash pocket mid rise jeans clean look light fade button zip closure waistband belt loops cropped length cotton elastane machine washskinny fit stretchable model height wearing size,Casual,NA,NA,Cotton,Machine Wash,NA,To-Fit Denotes Body Measurements in,Button and Zip,Cropped,5
750.0,13346740,The Roadster Lifestyle Co Women Black Regular Fit Solid Cargos with D-Ring at Hem,2399.0,Black,Roadster,133,4.1,black solid mid rise cargos ring hem button zip fly closure insert pockets flap pockets garment contains lycra fiber moves throughout day comfortable flexible fit regular fit model height wearing size cotton lycra machine wash,Casual,Solid,Solid,Cotton,Machine Wash,Sustainable,To-Fit Denotes Body Measurements in,Button,Regular,6
750.0,16835178,Roadster Women Grey Slim Flared High-Rise Heavy Fade Stretchable Jeans,2999.0,Grey,Roadster,0,0.0,light shade heavy fade grey jeans flared high rise clean look stretchable pocket length regular fit slim flared stretchable model height wearing size cotton elastane machine wash,Casual,NA,NA,Cotton,Machine Wash,Regular,To-Fit Denotes Body Measurements in,Button and Zip,Regular,5
750.0,13710708,Roadster Women Stunning Blue Straight Fit Cropped Stretchable Jeans,2099.0,Blue,Roadster,633,4.4,ace fashion game donning smart sophisticated pair jeans crafted lovely straight fit boasts attractive mid rise waist stunning blue colourstraight fitmid rise waistcropped lengthvolume denimcotton machine washtrend alert volume denims trendy versatile fits like mom jeans flared jeans high rise oversized fits apt youngsters boast many experiential patterns prints like linear abstract tie amp dye bi colour blockdowns ombre gradient contemporary craft denim floral distinct cellular patterns cotton elastane machine washstraight fit stretchable model height wearing size,Casual,NA,NA,Cotton,Machine Wash,Regular,To-Fit Denotes Body Measurements in,Button and Zip,Cropped,4
750.0,13315186,Roadster Women Blue Wide Leg Mid-Rise Clean Look Stretchable Jeans,2699.0,Blue,Roadster,752,4.0,blue medium wash pocket mid rise jeans clean look light fade waistband belt loopswide leg stretchable model height wearing size cotton elastane machine wash,Casual,NA,NA,Cotton,Machine Wash,Regular,To-Fit Denotes Body Measurements in,NA,Regular,5
750.0,12712588,Roadster Women Olive Green & Black Self-Checked Cropped Basic Jumpsuit,2499.0,Olive,Roadster,103,4.6,olive green black self checked cropped basic jumpsuit smocking pleated detail shoulder straps concealed zip closiurethe model height wearing size smaterial viscose rayon machine wash,Casual,Checked,NA,Viscose Rayon,Machine Wash,Regular,To-Fit Denotes Body Measurements in,Concealed Zip,NA,NA
750.0,12069736,Roadster Women Blue Washed Regular Fit Denim Shorts,1499.0,Blue,Roadster,147,4.5,blue washed mid rise denim shorts pockets button closureregular fit model height wearing size cotton elastane machine wash,Casual,Washed,Washed,Cotton,Machine Wash,NA,To-Fit Denotes Body Measurements in,Button,Above Knee,5
750.0,11531732,Roadster Women Blue Bootcut High-Rise Clean Look Stretchable Jeans,2499.0,Blue,Roadster,633,4.0,blue light wash pocket high rise jeans clean look light fade button zip closure waistband belt loopsbootcut stretchable model height wearing size cotton elastane machine wash,Casual,NA,NA,Cotton,Machine Wash,Regular,To-Fit Denotes Body Measurements in,Button and Zip,Regular,5
750.0,14331986,Roadster Women Blue & White Colourblocked Sweatshirt,1999.0,Blue,Roadster,27,4.1,blue white colourblocked sweatshirt mock collar insert pockets long sleeves zip closure ribbed hem cotton polyester machine washthe model height wearing size,Casual,Colourblocked,Colourblocked,Cotton,Machine Wash,Regular,To-Fit Denotes Body Measurements in,Zip,Regular,2
750.0,14331424,Roadster Women Purple Ribbed Pullover,1299.0,Purple,Roadster,188,4.1,purple ribbed pullover v neck long sleeves ribbed hemthe model height wearing size acrylic hand wash,Casual,Ribbed,Ribbed,Acrylic,Hand Wash,Regular,To-Fit Denotes Body Measurements in,NA,Regular,NA
750.0,13339532,The Roadster Lifestyle Co Women Blue Solid Boyfriend Fit High-Rise Stretchable Jeans,1699.0,Blue,Roadster,131,4.2,blue jeansboyfriend fit high riseclean lookstretchable pocketbutton zip closurelength cropped cotton polyester elastane machine washfit boyfriend fit stretchable model height wearing size,Casual,NA,NA,Cotton,Machine Wash,Regular,To-Fit Denotes Body Measurements in,Button and Zip,Cropped,5
750.0,14356160,Roadster Women Dusty Pink Solid Corduroy Padded Jacket,3999.0,Pink,Roadster,34,4.4,dusty pink solid corduroy padded jacket mock collar pockets zip closure long raglan sleeves straight hemline polyester liningouter shell polyester lining fabric polyester machine washthe model height wearing size,Casual,Solid,Solid,Corduroy,Machine Wash,Regular,To-Fit Denotes Body Measurements in,Zip,Regular,2
750.0,14535816,Roadster Women Pure Cotton Navy Blue Denim Jacket,2799.0,Navy Blue,Roadster,6,4.0,navy blue woven design geometric pattern denim jacket spread collar pockets button closure long sleeves straight hemline without liningouter shell pure cotton lining fabric unlined machine washthe model height wearing size,Casual,Self Design,Geometric,Cotton,Machine Wash,Regular,To-Fit Denotes Body Measurements in,Button,Regular,2
750.0,14535756,Roadster Women Olive Green Denim Jacket,3599.0,Olive,Roadster,0,0.0,olive green solid denim jacket hooded pockets button closure long sleeves straight hemline without lining cotton machine wash size worn model chest height,Casual,Solid,Solid,Cotton,Machine Wash,Regular,To-Fit Denotes Body Measurements in,Button,Regular,4
750.0,16835312,Roadster Women Blue Slim Flared High-Rise Stretchable Jeans,2999.0,Blue,Roadster,8,4.2,light shade fade blue jeansflared high riseclean lookstretchable pocketsbutton closurezip flylength regular cotton elastane machine washfit slim flared stretchable model height wearing size,Casual,NA,NA,Cotton,Machine Wash,Regular,To-Fit Denotes Body Measurements in,Button and Zip,Regular,4
750.0,5447351,Roadster Women Navy Blue Striped Cardigan,1499.0,Navy Blue,Roadster,683,4.1,navy blue striped cardigan round neck long sleeves ribbed hemthe model height wearing size acrylic machine wash,Casual,Striped,Striped,Acrylic,Machine Wash,NA,To-Fit Denotes Body Measurements in,Button,NA,NA
750.0,14535940,Roadster Women Blue & Off White Pure Cotton Denim Jacket with Floral Embroidery,2799.0,Blue,Roadster,0,0.0,blue white floral self design denim jacket embroidered spread collar pockets button closure long sleeves straight hemline without liningouter shell cotton lining fabric unlined machine washthe model height wearing size,Casual,Self Design,Floral,Cotton,Machine Wash,Regular,To-Fit Denotes Body Measurements in,Button,Regular,2
750.0,12069738,Roadster Women Blue Washed Regular Fit Denim Shorts,1499.0,Blue,Roadster,152,4.5,blue washed mid rise denim shorts pockets button closureregular fit model height wearing size cotton elastane machine wash,Casual,Washed,Washed,Cotton,Machine Wash,NA,To-Fit Denotes Body Measurements in,Button,Above Knee,5
750.0,13710342,Roadster Women Blue Flared High-Rise Clean Look Jeans,1999.0,Blue,Roadster,539,4.1,blue dark wash pocket high rise jeans clean look fade button zip closure waistband belt loopsmaterial cotton spandex machine washflared model height wearing size,Casual,NA,NA,Cotton,Machine Wash,Regular,To-Fit Denotes Body Measurements in,Button and Zip,Regular,5
750.0,11541604,Roadster Women Blue High-Rise Super Skinny Fit Clean Look Stretchable Jeans,1099.0,Blue,Roadster,417,4.2,light fade blue jeanssuper skinny fit high riseclean lookstretchable pocketlength regular cotton polyester elastane machine wash fit super skinny fit stretchable model height wearing size,Casual,NA,NA,Cotton,Machine Wash,Regular,To-Fit Denotes Body Measurements in,Button and Zip,Regular,5
750.0,14331606,Roadster Women Black Cowl Neck Ribbed Pullover,1999.0,Black,Roadster,158,4.5,black ribbed pullover cowl neck long sleeves ribbed hemthe model height wearing size sacrylic machine wash,Casual,Ribbed,Ribbed,Acrylic,Machine Wash,Regular,To-Fit Denotes Body Measurements in,NA,Regular,NA
750.0,14094106,Roadster Women Deep Navy Blue High-Rise Regular Fit Stretchable Jeans,2499.0,Navy Blue,Roadster,170,4.1,opt feminine look donning stylish pair jeans pair jeans comes regular fit high rise waist enhanced appeal deep navy blue shaderegular fithigh rise waistregular lengthvolume denimcotton machine washtrend alert volume denims trendy versatile fits like mom jeans flared jeans high rise oversized fits apt youngsters boast many experiential patterns prints like linear abstract tie amp dye bi colour blockdowns ombre gradient contemporary craft denim floral distinct cellular patterns cotton elastane machine wash fit regular fit stretchable model height wearing size,Casual,NA,NA,Cotton,Machine Wash,Regular,To-Fit Denotes Body Measurements in,Button and Zip,Regular,4
750.0,14536032,Roadster Women Olive Green Pure Cotton Bomber Jacket,3199.0,Olive,Roadster,9,4.3,olive green solid bomber jacket shoulder tabs mock collar box flap pockets zip closure long raglan sleeves straight elasticated hemline without liningmaterial cotton machine washthe model height wearing size,Casual,Solid,Solid,Cotton,Machine Wash,Regular,To-Fit Denotes Body Measurements in,Zip,Regular,2
750.0,15333114,Roadster Women Blue Solid Denim Longline Casual Blazer,3199.0,Blue,Roadster,0,0.0,blue solid denim longline casual blazer notched lapel collar flap pockets button closure long sleeves tie cuffs straight hemline without lining size worn model chest height material cotton machine wash,Casual,Solid,NA,Pure Cotton,Machine Wash,Regular,NA,Button,Regular,NA
750.0,9478873,The Roadster Lifestyle Co Women Green Solid Sweater,1299.0,Olive,Roadster,351,4.3,green solid sweater v neck long sleeves ribbed hem acrylic machine washthe model height wearing size,Casual,Solid,Solid,Acrylic,Machine Wash,NA,To-Fit Denotes Body Measurements in,NA,NA,NA
750.0,15333126,Roadster Women Dusty Pink Pure Cotton Solid Denim Longline Casual Blazer,3199.0,Rose,Roadster,0,0.0,dusty pink solid denim longline casual blazer notched lapel collar flap pockets button closure long sleeves tie cuffs straight hemline without liningmaterial cotton machine wash size worn model chest height,Casual,Solid,NA,Pure Cotton,Machine Wash,Regular,NA,Button,Regular,NA
750.0,9478817,The Roadster Lifestyle Co Women Off-White Solid Pullover Sweater,1699.0,Off White,Roadster,509,3.5,white solid pullover sweater turtle neck long sleeves ribbed hemthe model height wearing size smaterial acrylic machine wash,Casual,Solid,Solid,Acrylic,Machine Wash,NA,To-Fit Denotes Body Measurements in,NA,NA,NA
750.0,14535772,Roadster Women Beautiful Charcoal Solid Denim Trucker Jacket,2899.0,Charcoal,Roadster,13,4.5,stay warm look fashionable trendy jacket designed spread collar long sleeves makes great outfit companion beautiful charcoal shadesolid patternspread collarlong sleevescotton machine washtrend alert denim truckers classic rugged yet tailored look feature cropped cut usually ends waist often features buttons sleeves pockets front outer shell cotton lining fabric cotton machine washthe model height wearing size,Casual,Solid,Solid,Cotton,Machine Wash,Regular,To-Fit Denotes Body Measurements in,Button,Regular,2
750.0,17358398,Roadster Women Off-White Ribbed Knitted Regular Top,1299.0,Off White,Roadster,91,4.0,white ribbed regular topsolidboat neck long regular sleevesknitted size worn model chest height polyester cotton lycra machine wash,Casual,Solid,Solid,Polyester,Machine Wash,Regular,To-Fit Denotes Body Measurements in,NA,Regular,NA
750.0,14954474,Roadster Women Blue Loose Fit High-Rise Shorts,1899.0,Blue,Roadster,9,4.7,blue solid high rise regular shorts pockets button closure cotton elastane machine washloose fit model height wearing size,Casual,Solid,Solid,Cotton,Machine Wash,Regular,To-Fit Denotes Body Measurements in,Button,Above Knee,4
750.0,14535820,Roadster Women Pure Cotton Pink Denim Jacket,2799.0,Pink,Roadster,5,4.6,pink solid denim jacket spread collar pockets button closure long sleeves straight hemline without lining drawstring tie waist outer shell cotton lining fabric unlined machine washthe model height wearing size,Casual,Solid,Solid,Cotton,Machine Wash,Regular,To-Fit Denotes Body Measurements in,Button,Regular,2
750.0,14535860,Roadster Women Pink Pure Cotton Denim Jacket with Floral Embroidery,2799.0,Pink,Roadster,9,4.8,pink floral self design denim jacket embroidered spread collar pockets button closure long sleeves straight hemline without liningouter shell cotton lining fabric unlined machine washthe model height wearing size,Casual,Self Design,Floral,Cotton,Machine Wash,Regular,To-Fit Denotes Body Measurements in,Button,Regular,2
750.0,13601350,The Roadster Lifestyle Co Maroon & Off-White Striped Regular Flat Knit Top,1499.0,Maroon,Roadster,151,4.5,maroon white tophorizontal stripedround necklong regular sleevesknittedthe model height wearing size cotton viscose machine wash,Casual,Striped,Horizontal Stripes,Cotton Blend,Machine Wash,Regular,To-Fit Denotes Body Measurements in,NA,Regular,NA
750.0,14535802,Roadster Women Beautiful Grey Self-Design Bomber Jacket,3699.0,Grey,Roadster,0,0.0,outdoorsy stylish jacket sure make heads turn anywhere go well crafted self design print stand collar jacket make stand rest beautiful grey tonechic self design printstand collarlong sleevescotton machine washtrend alert bomber type jacket worn casually today initially designed aviation clothing jacket sports zip closure front side pockets long sleeves hem cuffs woven snug fit outer shell cotton lining fabric cotton machine washthe model height wearing size,Casual,Self Design,Self Design,Cotton,Machine Wash,Regular,To-Fit Denotes Body Measurements in,Zip,Regular,2
750.0,14535748,Roadster Women Alluring Grey Washed Denim Trucker Jacket,2499.0,Grey,Roadster,16,4.5,enhance look outfit stylish jacket lovely washed pattern long sleeves add charm look alluring grey toneattractive washed patternlong sleevescotton machine washtrend alert denim truckers classic rugged yet tailored look feature cropped cut usually ends waist often features buttons sleeves pockets front model height wearing size souter shell cotton lining fabric unlined machine wash,Casual,Solid,Washed,Cotton,Machine Wash,Regular,To-Fit Denotes Body Measurements in,Button,Regular,4
750.0,16835242,Roadster Women Blue Wide Leg Light Fade Stretchable Casual Jeans,2599.0,Blue,Roadster,10,4.0,light shade light fade blue jeanswide leg mid riseclean lookstretchablefrayed pocketlength regular fit wide leg stretchable size worn model waist hips height cotton elastane machine wash,Casual,NA,NA,Cotton,Machine Wash,Regular,To-Fit Denotes Body Measurements in,Button and Zip,Regular,5
750.0,11991456,Roadster Women Dusty Pink Boxy Solid Sweatshirt,999.0,Pink,Roadster,2259,4.2,dusty pink boxy solid sweatshirt round neck long sleeves straight hemthe model height wearing size smaterial cotton polyester machine wash,Casual,Solid,Solid,Cotton,Machine Wash,Regular,To-Fit Denotes Body Measurements in,NA,Regular,NA
750.0,13334362,The Roadster Lifestyle Co Women Pink Camouflage Printed Joggers,2399.0,Pink,Roadster,13,4.5,pink knitted joggers regular fit mid rise length regular pattern camouflage printed pleated design feature plain pockets comes belt cotton elastane machine wash fit regular fit model height wearing size,Casual,Printed,Camouflage,Cotton,Machine Wash,Regular,To-Fit Denotes Body Measurements in,Slip-On,Regular,4
750.0,14535914,Roadster Women Blue Solid Denim Trucker Jacket,3699.0,Blue,Roadster,0,0.0,showstopper get together wearing trendy jacket charming spread collar long sleeves lend attractive look blue coloursolid patternspread collarlong sleevescotton machine washtrend alert denim truckers classic rugged yet tailored look feature cropped cut usually ends waist often features buttons sleeves pockets front cotton machine washthe model height wearing size,Casual,Solid,Solid,Cotton,Machine Wash,Regular,To-Fit Denotes Body Measurements in,Button,Regular,4
750.0,14332396,Roadster Women Pink Solid Sweatshirt,1599.0,Pink,Roadster,47,4.3,pink solid sweatshirt round neck long printed sleeves closure straight hemthe model height wearing size cotton polyester machine wash,Casual,Solid,Solid,Cotton,Machine Wash,Regular,To-Fit Denotes Body Measurements in,NA,Regular,NA
750.0,10336797,Roadster Teal Green Shirt Style Top,1499.0,Teal,Roadster,1132,4.2,teal green solid woven shirt style top mandarin collar long sleeves button closureregular fit model height wearing size polyester machine wash,Casual,Solid,Solid,NA,Machine Wash,Regular,To-Fit Denotes Body Measurements in,Button,Regular,NA
750.0,14331596,Roadster Women Black Solid Turtle Neck Pullover,1299.0,Black,Roadster,237,4.3,black solid pullover turtle neck long sleeves ribbed hem acrylic machine washthe model height wearing size,Casual,Solid,Solid,Acrylic,Machine Wash,Regular,To-Fit Denotes Body Measurements in,NA,Regular,NA
750.0,18456166,The Roadster Lifestyle Co Women Blue Straight Fit High-Rise Jeans,1499.0,Blue,Roadster,0,0.0,light shade fade blue jeans straight fit high rise clean look non stretchable pocket length cropped cotton machine washfit straight fit non stretchable size worn model waist hips height,Casual,NA,NA,Cotton,Machine Wash,Regular,To-Fit Denotes Body Measurements in,Button and Zip,Cropped,4
750.0,14356146,Roadster Women Navy Blue Convertible Tailored Jacket,4999.0,Navy Blue,Roadster,15,3.7,navy blue solid tailored jacket mock collar pockets zip closure long sleeves straight hemline polyester liningouter shell polyester lining fabric polyester machine washthe model height wearing size,Casual,Solid,Solid,Polyester,Machine Wash,Regular,To-Fit Denotes Body Measurements in,Zip,Regular,2
750.0,15441312,Roadster Women Brown Solid Cargos Trousers,2799.0,Brown,Roadster,5,5.0,brown knitted cargos regular fit mid rise length cropped pattern solid flat front pleats design feature plain pockets cotton spandex machine wash fit regular fit model height wearing size,Casual,Solid,Solid,Cotton,Machine Wash,Regular,To-Fit Denotes Body Measurements in,Button,Cropped,4
750.0,14332392,Roadster Women Mauve Solid Cropped  Hooded Sweatshirt,1099.0,Mauve,Roadster,228,4.3,mauve solid sweatshirt hooded long sleeves closure straight hem cotton polyester machine washthe model height wearing size,Casual,Solid,Solid,Cotton,Machine Wash,Regular,To-Fit Denotes Body Measurements in,NA,Crop,NA
750.0,13611318,The Roadster Lifestyle Co Green Crochet Cotton Regular Top,1699.0,Green,Roadster,135,4.3,forever cool crochet timeless top featured ingreen round neck sleevelessknitted cottoncotton machine washthe model height wearing size,Casual,Self Design,Self Design,Pure Cotton,Machine Wash,Regular,To-Fit Denotes Body Measurements in,NA,Regular,NA
750.0,14535898,Roadster Women Blue Solid Denim Trucker Jacket,2799.0,Blue,Roadster,3,4.7,amp everyday casuals jacket designed spread collar long sleeves jacket lend attractive look blue colourclassic solid patternspread collarlong sleevescotton machine washtrend alert denim truckers classic rugged yet tailored look feature cropped cut usually ends waist often features buttons sleeves pockets front model height wearing size souter shell cotton lining fabric cotton machine wash,Casual,Solid,Solid,Cotton,Machine Wash,Regular,To-Fit Denotes Body Measurements in,Button,Crop,2
750.0,15089126,Roadster Women Olive Green Solid Joggers with Side Taping,1599.0,Olive,Roadster,5,5.0,olive green knitted joggers regular fit mid rise length regular pattern solid flat front pleats design feature side stripes pockets cotton polyester machine wash fit regular fit model height wearing size,Casual,Solid,Solid,Cotton,Machine Wash,Regular,To-Fit Denotes Body Measurements in,Drawstring,Regular,2
750.0,9478497,The Roadster Lifestyle Co Women Black Solid Sweater,1299.0,Black,Roadster,302,4.1,black solid sweater v neck long sleeves ribbed hemthe model height wearing size acrylic machine wash,Casual,Solid,Solid,Acrylic,Machine Wash,NA,To-Fit Denotes Body Measurements in,NA,NA,NA
750.0,15773220,The Roadster Lifestyle Co Blue Waist Tie-Up Basic Denim Jumpsuit,2299.0,Blue,Roadster,28,4.5,blue solid basic jumpsuit waist tie ups shoulder straps sleeveless pocketscotton machine washthe model height wearing size,Casual,Solid,NA,Cotton,Machine Wash,Regular,To-Fit Denotes Body Measurements in,NA,NA,2
750.0,10336795,The Roadster Lifestyle Co Women Peach Solid Shirt Style Top,1499.0,Peach,Roadster,669,4.1,peach solid woven shirt style top mandarin collar long sleeves button closure polyester machine washregular fit model height wearing size,Casual,Solid,Solid,Polyester,Machine Wash,NA,To-Fit Denotes Body Measurements in,Button,Regular,NA
750.0,14535744,Roadster Women Khaki Solid Pure Cotton Denim Jacket,3199.0,Khaki,Roadster,4,4.5,khaki solid denim jacket mock collar pockets zip closure long raglan sleeves shoulder tabs straight hemlinethe model height wearing size cotton machine wash,Casual,Solid,Solid,Cotton,Machine Wash,Regular,To-Fit Denotes Body Measurements in,Zip,Regular,2
750.0,15773294,The Roadster Lifestyle Co Women Olive Green High-Rise Shorts,1799.0,Olive,Roadster,10,4.0,olive green solid high rise regular shorts pockets button closureregular fit model height wearing size cotton elastane machine wash,Casual,Solid,Solid,Cotton,Machine Wash,Regular,To-Fit Denotes Body Measurements in,Button,Above Knee,5
750.0,16835136,Roadster Women Indigo Wide Leg Light Fade Stretchable Casual Jeans,2999.0,Blue,Roadster,57,4.3,light shade light fade blue jeanswide leg mid riseclean lookstretchable pocketlength regular fit wide leg size worn model waist hips height cotton polyester machine wash,Casual,NA,NA,Organic Cotton,Machine Wash,Regular,To-Fit Denotes Body Measurements in,Button and Zip,Regular,5
750.0,14355478,Roadster Women Black Solid Coated Biker Jacket with Patchwork,4599.0,Black,Roadster,26,4.4,black solid coated biker jacket patchwork mock collar pockets zip closure long sleeves straight hemline polyester liningthe model height wearing size souter shell viscose rayon pu coated lining fabric polyester machine wash,Casual,Solid,Solid,Viscose Rayon,Machine Wash,Regular,To-Fit Denotes Body Measurements in,Zip,Regular,2
750.0,9901971,The Roadster Lifestyle Co Women Pink Solid Hooded Sweatshirt,1299.0,Pink,Roadster,1258,4.4,pink solid sweatshirt hood long sleeves kangaroo pocketthe model height wearing size polyester cotton machine wash,Casual,Solid,Solid,Polyester,Machine Wash,NA,To-Fit Denotes Body Measurements in,NA,Regular,1
750.0,15441284,The Roadster Lifestyle Co Women Grey Straight Fit High-Rise Cargos Trousers,2699.0,Grey,Roadster,21,4.3,grey woven cargosstraight fithigh riselength regularpattern solidflat front pleats designfeature plain pockets cotton elastane machine washfit straight fit size worn model waist hips height,Casual,Solid,Solid,Cotton,Machine Wash,Regular,To-Fit Denotes Body Measurements in,Button,Regular,6
750.0,14355474,Roadster Women Tan Checked Jacket,4799.0,Tan,Roadster,14,4.2,stay warm look fashionable trendy jacket designed spread collar long sleeves makes great outfit companion tan shadeattractive checked patternspread collarlong sleeves polyester machine washouter shell polyester wool acrylic nylon lining fabric polyester machine washthe model height wearing size,Casual,Checked,Checked,Polyester,Machine Wash,Regular,To-Fit Denotes Body Measurements in,Zip,Regular,2
750.0,11688430,Roadster Women Charcoal Washed Denim Shorts,1499.0,Charcoal,Roadster,181,4.4,grey washed mid rise denim shorts pockets button closure cotton elastane machine washregular fit model height wearing size,Casual,Washed,Washed,Cotton,Machine Wash,Regular,To-Fit Denotes Body Measurements in,Button,Above Knee,5
750.0,14331672,Roadster Women Navy Blue & Pink Striped Pullover,1299.0,Navy Blue,Roadster,71,4.1,navy blue pink striped pullover turtle neck long sleeves ribbed hemacrylic machine washthe model height wearing size,Casual,Striped,Striped,Acrylic,Machine Wash,Regular,To-Fit Denotes Body Measurements in,NA,Regular,NA
750.0,13723010,Roadster Black Dobby Weave Mandarin Collar Semi-Sheer Frilled Shirt Style Top,1699.0,Black,Roadster,138,4.3,black regular shirt style topdobby weave mandarin collarlong puff sleevesfrilled detailingwovenbutton closurean attached lining polyester machine washthe model height wearing size,Casual,Self Design,Geometric,Polyester,Machine Wash,Regular,To-Fit Denotes Body Measurements in,Button,Regular,NA
750.0,9477945,The Roadster Lifestyle Co Women Teal Blue Solid Hooded Sweatshirt With Taping Detail,1899.0,Teal,Roadster,146,3.8,teal blue solid sweatshirt hood two pockets long sleeves zip closure straight hem taping detailthe model height wearing size cotton polyester machine wash,Casual,Solid,Solid,Cotton,Machine Wash,NA,To-Fit Denotes Body Measurements in,Zip,Regular,2
750.0,11021020,The Roadster Lifestyle Co Pink Pure Cotton Top,1599.0,Pink,Roadster,1118,4.0,pink solid woven regular top lace insert round neck long sleeves button closurethe model height wearing size smaterial pure cotton machine wash,Casual,Solid,Solid,NA,Machine Wash,Regular,To-Fit Denotes Body Measurements in,Button,Regular,NA
750.0,15088844,Roadster Women Red Open Front Jacket,2699.0,Red,Roadster,19,4.3,red solid open front jacket spread collar pockets button closure long sleeves straight hemline cotton liningthe model height wearing size cotton polyester machine wash,Casual,Solid,Solid,Cotton,Machine Wash,Regular,To-Fit Denotes Body Measurements in,Button,Regular,2
750.0,15441200,Roadster Women Olive Green Solid Regular Fit Mid-Rise Joggers,2699.0,Olive,Roadster,5,4.4,olive green knitted joggers regular fit mid rise length regular pattern solid flat front pleats design feature plain pockets fit regular fit model height wearing size cotton elastane machine wash,Casual,Solid,Solid,Cotton,Machine Wash,Regular,To-Fit Denotes Body Measurements in,Button,Regular,4
750.0,15773602,The Roadster Lifestyle Co Women Light Blue Boyfriend Fit High-Rise Clean Look Jeans,2499.0,Blue,Roadster,22,4.2,light shade fade blue jeans boyfriend fit high rise clean look non stretchable pocket length regular fit boyfriend fit non stretchable model height wearing size cotton elastane machine wash,Casual,NA,NA,Cotton,Machine Wash,Regular,To-Fit Denotes Body Measurements in,Button and Zip,Regular,5
